player_a,player_b,common_teammate_count
8474586,8475747,12
8474586,8475750,10
8474586,8475753,6
8474586,8475758,7
8474586,8475760,12
8474586,8475762,9
8474586,8475763,6
8474586,8475764,10
8474586,8475765,8
8474586,8475766,8
8474586,8475784,14
8474586,8475786,10
8474586,8475790,9
8474586,8475792,7
8474586,8475793,9
8474586,8475794,8
8474586,8475796,5
8474586,8475798,15
8474586,8475799,12
8474586,8475807,7
8474586,8475810,12
8474586,8475842,14
8474586,8475848,6
8474586,8475852,10
8474586,8475855,8
8474586,8475906,10
8474586,8475913,8
8474586,8476288,9
8474586,8476292,8
8474586,8476312,11
8474586,8476326,14
8474586,8476331,7
8474586,8476356,16
8474586,8476372,7
8474586,8476374,7
8474586,8476389,10
8474586,8476392,5
8474586,8476393,11
8474586,8476399,7
8474586,8476422,16
8474586,8476434,9
8474586,8476436,5
8474586,8476438,9
8474586,8476440,11
8474586,8476441,5
8474586,8476442,13
8474586,8476448,7
8474586,8476453,7
8474586,8476456,6
8474586,8476458,20
8474586,8476459,6
8474586,8476460,5
8474586,8476462,6
8474586,8476463,7
8474586,8476468,8
8474586,8476469,5
8474586,8476473,8
8474586,8476474,9
8474586,8476480,14
8474586,8476483,10
8474586,8476525,13
8474586,8476539,9
8474586,8476624,9
8474586,8476792,5
8474586,8476822,9
8474586,8476850,12
8474586,8476851,7
8474586,8476854,7
8474586,8476856,7
8474586,8476858,6
8474586,8476869,9
8474586,8476871,6
8474586,8476873,9
8474586,8476874,8
8474586,8476875,7
8474586,8476878,6
8474586,8476879,15
8474586,8476880,5
8474586,8476881,8
8474586,8476882,6
8474586,8476883,6
8474586,8476885,6
8474586,8476887,7
8474586,8476891,9
8474586,8476897,5
8474586,8476914,6
8474586,8476918,9
8474586,8476925,7
8474586,8476927,6
8474586,8476934,5
8474586,8476945,5
8474586,8476960,8
8474586,8476967,8
8474586,8476979,6
8474586,8476981,5
8474586,8476994,7
8474586,8477015,5
8474586,8477220,9
8474586,8477244,10
8474586,8477346,5
8474586,8477353,8
8474586,8477384,7
8474586,8477404,8
8474586,8477406,6
8474586,8477407,15
8474586,8477409,6
8474586,8477424,6
8474586,8477425,5
8474586,8477426,5
8474586,8477429,7
8474586,8477435,7
8474586,8477446,5
8474586,8477454,9
8474586,8477456,6
8474586,8477462,7
8474586,8477479,5
8474586,8477482,7
8474586,8477488,7
8474586,8477493,6
8474586,8477494,7
8474586,8477496,7
8474586,8477500,11
8474586,8477504,5
8474586,8477507,5
8474586,8477508,12
8474586,8477839,9
8474586,8477845,5
8474586,8477933,6
8474586,8477935,5
8474586,8477941,5
8474586,8477946,6
8474586,8477950,8
8474586,8477952,6
8474586,8477953,6
8474586,8477956,8
8474586,8477962,5
8474586,8477969,6
8474586,8478042,5
8474586,8478046,8
8474586,8478115,8
8474586,8478366,5
8474586,8478401,5
8474586,8478414,5
8474586,8478443,6
8474586,8478542,5
8474586,8479325,5
8474589,8474590,5
8474589,8474593,13
8474589,8474596,10
8474589,8474600,14
8474589,8474602,23
8474589,8474613,26
8474589,8474618,40
8474589,8474628,7
8474589,8474641,20
8474589,8474642,5
8474589,8474651,5
8474589,8474668,7
8474589,8474673,21
8474589,8474679,20
8474589,8474685,6
8474589,8474709,27
8474589,8474715,10
8474589,8474736,5
8474589,8474739,12
8474589,8474818,28
8474589,8474849,12
8474589,8474870,15
8474589,8474884,28
8474589,8474889,20
8474589,8475098,22
8474589,8475149,28
8474589,8475151,10
8474589,8475160,18
8474589,8475164,10
8474589,8475167,10
8474589,8475168,29
8474589,8475170,8
8474589,8475171,21
8474589,8475175,24
8474589,8475176,7
8474589,8475177,20
8474589,8475181,10
8474589,8475184,5
8474589,8475185,12
8474589,8475186,7
8474589,8475191,12
8474589,8475193,15
8474589,8475200,8
8474589,8475208,19
8474589,8475209,7
8474589,8475218,20
8474589,8475225,10
8474589,8475231,7
8474589,8475233,9
8474589,8475236,14
8474589,8475246,8
8474589,8475268,6
8474589,8475279,12
8474589,8475287,20
8474589,8475311,21
8474589,8475314,6
8474589,8475324,17
8474589,8475325,15
8474589,8475343,5
8474589,8475455,8
8474589,8475462,10
8474589,8475625,11
8474589,8475660,46
8474589,8475683,12
8474589,8475690,14
8474589,8475692,18
8474589,8475714,19
8474589,8475726,14
8474589,8475727,17
8474589,8475747,5
8474589,8475750,15
8474589,8475752,22
8474589,8475753,10
8474589,8475754,7
8474589,8475760,27
8474589,8475762,8
8474589,8475763,9
8474589,8475764,6
8474589,8475765,25
8474589,8475768,7
8474589,8475780,9
8474589,8475784,25
8474589,8475790,34
8474589,8475791,19
8474589,8475792,11
8474589,8475793,7
8474589,8475794,6
8474589,8475810,12
8474589,8475820,8
8474589,8475831,8
8474589,8475842,16
8474589,8475848,9
8474589,8475852,13
8474589,8475855,8
8474589,8475906,24
8474589,8475907,5
8474589,8475913,21
8474589,8476177,6
8474589,8476278,14
8474589,8476288,33
8474589,8476292,6
8474589,8476312,7
8474589,8476356,18
8474589,8476374,7
8474589,8476381,8
8474589,8476389,10
8474589,8476392,6
8474589,8476393,24
8474589,8476412,6
8474589,8476432,5
8474589,8476437,10
8474589,8476438,11
8474589,8476439,5
8474589,8476441,15
8474589,8476442,14
8474589,8476453,8
8474589,8476455,5
8474589,8476456,6
8474589,8476458,12
8474589,8476460,5
8474589,8476462,6
8474589,8476467,6
8474589,8476468,13
8474589,8476470,15
8474589,8476473,13
8474589,8476474,14
8474589,8476479,7
8474589,8476483,10
8474589,8476525,12
8474589,8476624,9
8474589,8476792,7
8474589,8476806,5
8474589,8476822,6
8474589,8476826,8
8474589,8476850,10
8474589,8476851,32
8474589,8476854,6
8474589,8476855,6
8474589,8476858,6
8474589,8476869,5
8474589,8476871,11
8474589,8476872,8
8474589,8476873,7
8474589,8476874,7
8474589,8476875,7
8474589,8476879,43
8474589,8476881,12
8474589,8476882,6
8474589,8476883,5
8474589,8476887,5
8474589,8476891,5
8474589,8476892,6
8474589,8476897,10
8474589,8476906,5
8474589,8476914,16
8474589,8476918,19
8474589,8476921,6
8474589,8476923,5
8474589,8476925,7
8474589,8476927,9
8474589,8476958,6
8474589,8476967,13
8474589,8476975,14
8474589,8476979,11
8474589,8476994,8
8474589,8477018,9
8474589,8477021,16
8474589,8477220,9
8474589,8477330,17
8474589,8477346,6
8474589,8477353,24
8474589,8477365,6
8474589,8477402,5
8474589,8477404,7
8474589,8477406,13
8474589,8477409,7
8474589,8477435,7
8474589,8477444,5
8474589,8477450,8
8474589,8477451,8
8474589,8477454,6
8474589,8477456,6
8474589,8477476,5
8474589,8477479,5
8474589,8477488,5
8474589,8477492,6
8474589,8477493,6
8474589,8477495,8
8474589,8477501,6
8474589,8477503,9
8474589,8477508,12
8474589,8477839,6
8474589,8477919,6
8474589,8477932,6
8474589,8477935,5
8474589,8477941,5
8474589,8477942,7
8474589,8477969,5
8474589,8477979,6
8474589,8477986,9
8474589,8477987,7
8474589,8477998,9
8474589,8478020,21
8474589,8478042,6
8474589,8478043,9
8474589,8478047,5
8474589,8478055,6
8474589,8478109,8
8474589,8478115,6
8474589,8478136,6
8474589,8478440,5
8474589,8478569,5
8474589,8479337,17
8474589,8479345,12
8474589,8479420,5
8474590,8474593,10
8474590,8474596,12
8474590,8474600,6
8474590,8474612,11
8474590,8474613,7
8474590,8474618,10
8474590,8474627,7
8474590,8474628,8
8474590,8474641,11
8474590,8474642,5
8474590,8474668,11
8474590,8474673,10
8474590,8474679,10
8474590,8474683,8
8474590,8474685,5
8474590,8474709,5
8474590,8474715,6
8474590,8474716,8
8474590,8474736,10
8474590,8474739,5
8474590,8474818,12
8474590,8474849,11
8474590,8474870,9
8474590,8474884,6
8474590,8474889,7
8474590,8475098,9
8474590,8475151,5
8474590,8475158,12
8474590,8475160,8
8474590,8475164,8
8474590,8475166,8
8474590,8475167,5
8474590,8475168,7
8474590,8475170,10
8474590,8475171,9
8474590,8475172,12
8474590,8475177,9
8474590,8475178,6
8474590,8475179,8
8474590,8475181,6
8474590,8475188,10
8474590,8475191,12
8474590,8475193,15
8474590,8475197,7
8474590,8475208,11
8474590,8475215,7
8474590,8475218,7
8474590,8475235,10
8474590,8475246,7
8474590,8475279,9
8474590,8475287,13
8474590,8475613,6
8474590,8475660,11
8474590,8475683,6
8474590,8475714,9
8474590,8475718,8
8474590,8475722,9
8474590,8475726,10
8474590,8475747,10
8474590,8475750,12
8474590,8475752,9
8474590,8475753,5
8474590,8475760,10
8474590,8475762,8
8474590,8475763,7
8474590,8475764,5
8474590,8475765,9
8474590,8475766,5
8474590,8475768,10
8474590,8475772,7
8474590,8475786,5
8474590,8475790,5
8474590,8475791,5
8474590,8475798,5
8474590,8475799,9
8474590,8475810,6
8474590,8475820,5
8474590,8475842,7
8474590,8475848,5
8474590,8475852,9
8474590,8475883,5
8474590,8475906,6
8474590,8476288,8
8474590,8476292,6
8474590,8476312,6
8474590,8476331,6
8474590,8476381,7
8474590,8476389,8
8474590,8476392,6
8474590,8476393,10
8474590,8476412,5
8474590,8476422,6
8474590,8476438,11
8474590,8476448,8
8474590,8476457,6
8474590,8476460,6
8474590,8476461,5
8474590,8476462,8
8474590,8476467,6
8474590,8476468,8
8474590,8476470,6
8474590,8476473,9
8474590,8476474,6
8474590,8476479,9
8474590,8476480,11
8474590,8476483,6
8474590,8476525,6
8474590,8476539,7
8474590,8476822,9
8474590,8476850,6
8474590,8476851,8
8474590,8476853,7
8474590,8476854,5
8474590,8476856,5
8474590,8476871,5
8474590,8476873,5
8474590,8476874,9
8474590,8476887,5
8474590,8476892,6
8474590,8476897,7
8474590,8476906,7
8474590,8476913,6
8474590,8476914,5
8474590,8476915,7
8474590,8476918,5
8474590,8476925,5
8474590,8476931,6
8474590,8476945,5
8474590,8476960,6
8474590,8476967,6
8474590,8476994,5
8474590,8477018,6
8474590,8477021,5
8474590,8477330,6
8474590,8477353,6
8474590,8477369,7
8474590,8477407,7
8474590,8477435,5
8474590,8477446,5
8474590,8477462,5
8474590,8477476,5
8474590,8477479,5
8474590,8477488,5
8474590,8477495,7
8474590,8477503,7
8474590,8477505,6
8474590,8477508,9
8474590,8477846,5
8474590,8477851,5
8474590,8478043,6
8474593,8474600,7
8474593,8474602,21
8474593,8474612,42
8474593,8474613,15
8474593,8474618,10
8474593,8474641,20
8474593,8474642,15
8474593,8474651,22
8474593,8474668,10
8474593,8474673,33
8474593,8474679,10
8474593,8474683,22
8474593,8474685,8
8474593,8474697,9
8474593,8474709,8
8474593,8474715,6
8474593,8474716,9
8474593,8474739,8
8474593,8474870,11
8474593,8474884,17
8474593,8474889,12
8474593,8475098,6
8474593,8475149,16
8474593,8475151,15
8474593,8475158,12
8474593,8475160,10
8474593,8475163,32
8474593,8475164,10
8474593,8475166,12
8474593,8475167,7
8474593,8475168,14
8474593,8475169,18
8474593,8475170,5
8474593,8475171,27
8474593,8475176,5
8474593,8475177,14
8474593,8475181,8
8474593,8475184,12
8474593,8475186,13
8474593,8475188,16
8474593,8475191,29
8474593,8475197,21
8474593,8475200,14
8474593,8475209,13
8474593,8475215,11
8474593,8475218,12
8474593,8475220,7
8474593,8475222,13
8474593,8475225,13
8474593,8475233,10
8474593,8475235,16
8474593,8475236,8
8474593,8475246,12
8474593,8475279,11
8474593,8475311,15
8474593,8475323,8
8474593,8475324,13
8474593,8475325,5
8474593,8475462,11
8474593,8475625,7
8474593,8475660,22
8474593,8475683,11
8474593,8475692,11
8474593,8475718,10
8474593,8475722,11
8474593,8475728,9
8474593,8475744,9
8474593,8475745,14
8474593,8475747,14
8474593,8475750,12
8474593,8475753,11
8474593,8475758,7
8474593,8475762,26
8474593,8475763,8
8474593,8475764,10
8474593,8475765,7
8474593,8475766,6
8474593,8475772,15
8474593,8475780,10
8474593,8475784,9
8474593,8475786,7
8474593,8475791,14
8474593,8475792,12
8474593,8475793,5
8474593,8475794,7
8474593,8475796,9
8474593,8475798,8
8474593,8475799,10
8474593,8475810,13
8474593,8475820,11
8474593,8475831,9
8474593,8475842,13
8474593,8475848,5
8474593,8475852,8
8474593,8475855,8
8474593,8475883,7
8474593,8475906,9
8474593,8475913,12
8474593,8476288,6
8474593,8476312,11
8474593,8476326,6
8474593,8476331,8
8474593,8476356,17
8474593,8476372,6
8474593,8476374,10
8474593,8476381,5
8474593,8476389,13
8474593,8476393,12
8474593,8476419,6
8474593,8476422,8
8474593,8476434,9
8474593,8476437,9
8474593,8476438,9
8474593,8476441,7
8474593,8476442,10
8474593,8476448,11
8474593,8476454,6
8474593,8476455,6
8474593,8476457,6
8474593,8476458,6
8474593,8476459,8
8474593,8476461,5
8474593,8476467,8
8474593,8476469,6
8474593,8476470,5
8474593,8476473,7
8474593,8476479,5
8474593,8476480,10
8474593,8476483,7
8474593,8476525,20
8474593,8476539,13
8474593,8476624,9
8474593,8476826,5
8474593,8476850,12
8474593,8476851,11
8474593,8476853,7
8474593,8476854,9
8474593,8476858,14
8474593,8476873,19
8474593,8476874,13
8474593,8476875,8
8474593,8476879,9
8474593,8476880,6
8474593,8476881,10
8474593,8476885,5
8474593,8476891,7
8474593,8476905,9
8474593,8476906,6
8474593,8476913,5
8474593,8476914,5
8474593,8476915,5
8474593,8476918,23
8474593,8476919,23
8474593,8476923,15
8474593,8476925,5
8474593,8476927,15
8474593,8476931,7
8474593,8476934,7
8474593,8476960,5
8474593,8476967,11
8474593,8476979,18
8474593,8476988,7
8474593,8476994,9
8474593,8477021,10
8474593,8477220,20
8474593,8477244,7
8474593,8477330,7
8474593,8477365,5
8474593,8477369,12
8474593,8477384,11
8474593,8477404,5
8474593,8477406,8
8474593,8477407,12
8474593,8477409,5
8474593,8477425,16
8474593,8477429,5
8474593,8477435,18
8474593,8477444,5
8474593,8477447,8
8474593,8477450,10
8474593,8477454,5
8474593,8477456,6
8474593,8477462,6
8474593,8477476,5
8474593,8477478,6
8474593,8477492,7
8474593,8477494,5
8474593,8477495,5
8474593,8477498,5
8474593,8477499,5
8474593,8477501,6
8474593,8477505,7
8474593,8477511,19
8474593,8477839,5
8474593,8477845,7
8474593,8477903,18
8474593,8477931,17
8474593,8477932,5
8474593,8477938,5
8474593,8477944,5
8474593,8477951,6
8474593,8477953,6
8474593,8477960,5
8474593,8477964,5
8474593,8477969,7
8474593,8477998,5
8474593,8478020,8
8474593,8478038,5
8474593,8478043,8
8474593,8478046,8
8474593,8478400,6
8474593,8478401,10
8474593,8478408,9
8474593,8478420,5
8474593,8478434,5
8474593,8478462,6
8474593,8478463,6
8474593,8478474,5
8474593,8478507,15
8474593,8479066,16
8474593,8479343,5
8474593,8479980,5
8474593,8480003,6
8474593,8480028,9
8474593,8480797,9
8474596,8474600,10
8474596,8474602,20
8474596,8474612,14
8474596,8474613,9
8474596,8474628,9
8474596,8474641,11
8474596,8474642,6
8474596,8474651,10
8474596,8474668,19
8474596,8474673,12
8474596,8474679,17
8474596,8474683,9
8474596,8474697,11
8474596,8474709,6
8474596,8474715,7
8474596,8474716,9
8474596,8474736,5
8474596,8474739,8
8474596,8474818,21
8474596,8474849,9
8474596,8474870,9
8474596,8474889,13
8474596,8475149,18
8474596,8475151,13
8474596,8475160,25
8474596,8475163,17
8474596,8475166,10
8474596,8475167,6
8474596,8475168,14
8474596,8475169,10
8474596,8475171,10
8474596,8475172,9
8474596,8475176,6
8474596,8475177,12
8474596,8475178,11
8474596,8475179,18
8474596,8475181,18
8474596,8475184,6
8474596,8475186,9
8474596,8475188,13
8474596,8475191,15
8474596,8475197,8
8474596,8475200,16
8474596,8475209,12
8474596,8475215,8
8474596,8475218,12
8474596,8475220,8
8474596,8475222,8
8474596,8475225,13
8474596,8475235,19
8474596,8475236,11
8474596,8475246,5
8474596,8475311,15
8474596,8475324,14
8474596,8475343,14
8474596,8475462,11
8474596,8475625,9
8474596,8475660,14
8474596,8475683,9
8474596,8475690,8
8474596,8475692,6
8474596,8475714,14
8474596,8475718,11
8474596,8475722,8
8474596,8475728,6
8474596,8475744,14
8474596,8475745,8
8474596,8475747,11
8474596,8475754,5
8474596,8475758,10
8474596,8475760,15
8474596,8475762,10
8474596,8475763,12
8474596,8475764,11
8474596,8475766,10
8474596,8475772,14
8474596,8475780,8
8474596,8475784,9
8474596,8475786,7
8474596,8475790,11
8474596,8475791,12
8474596,8475792,13
8474596,8475793,10
8474596,8475794,5
8474596,8475796,5
8474596,8475798,10
8474596,8475799,10
8474596,8475810,10
8474596,8475820,8
8474596,8475831,10
8474596,8475852,11
8474596,8475855,5
8474596,8475883,6
8474596,8475906,7
8474596,8475907,6
8474596,8475913,10
8474596,8476288,11
8474596,8476312,9
8474596,8476326,7
8474596,8476331,11
8474596,8476346,5
8474596,8476356,8
8474596,8476372,9
8474596,8476381,13
8474596,8476389,11
8474596,8476392,7
8474596,8476393,24
8474596,8476399,11
8474596,8476419,8
8474596,8476422,21
8474596,8476434,5
8474596,8476437,9
8474596,8476438,17
8474596,8476440,6
8474596,8476442,11
8474596,8476448,10
8474596,8476454,8
8474596,8476456,5
8474596,8476457,8
8474596,8476458,5
8474596,8476460,8
8474596,8476461,7
8474596,8476467,8
8474596,8476468,5
8474596,8476470,8
8474596,8476473,6
8474596,8476480,13
8474596,8476483,6
8474596,8476525,28
8474596,8476539,11
8474596,8476624,9
8474596,8476792,14
8474596,8476826,8
8474596,8476850,11
8474596,8476851,15
8474596,8476853,7
8474596,8476854,5
8474596,8476872,6
8474596,8476873,12
8474596,8476874,12
8474596,8476879,9
8474596,8476880,8
8474596,8476881,8
8474596,8476885,6
8474596,8476887,6
8474596,8476889,8
8474596,8476891,5
8474596,8476905,12
8474596,8476906,7
8474596,8476913,5
8474596,8476918,18
8474596,8476921,5
8474596,8476923,17
8474596,8476925,9
8474596,8476927,5
8474596,8476931,6
8474596,8476934,6
8474596,8476945,6
8474596,8476960,8
8474596,8476988,8
8474596,8476994,6
8474596,8477018,6
8474596,8477021,5
8474596,8477215,7
8474596,8477220,9
8474596,8477365,5
8474596,8477369,5
8474596,8477384,8
8474596,8477402,8
8474596,8477404,6
8474596,8477406,6
8474596,8477407,7
8474596,8477424,6
8474596,8477425,17
8474596,8477429,9
8474596,8477435,17
8474596,8477444,11
8474596,8477446,9
8474596,8477447,6
8474596,8477454,8
8474596,8477456,8
8474596,8477462,6
8474596,8477478,6
8474596,8477479,7
8474596,8477492,5
8474596,8477496,5
8474596,8477499,5
8474596,8477503,10
8474596,8477505,6
8474596,8477511,8
8474596,8477839,5
8474596,8477846,6
8474596,8477851,8
8474596,8477903,9
8474596,8477919,5
8474596,8477939,5
8474596,8477944,12
8474596,8477946,7
8474596,8477948,6
8474596,8477950,5
8474596,8477953,8
8474596,8477955,6
8474596,8477979,5
8474596,8477986,6
8474596,8477987,7
8474596,8478020,5
8474596,8478042,5
8474596,8478046,6
8474596,8478401,12
8474596,8478420,5
8474596,8478462,5
8474596,8478468,5
8474596,8478472,5
8474596,8478851,14
8474596,8479291,6
8474596,8479339,13
8474596,8480003,8
8474596,8480813,5
8474596,8480865,8
8474596,8481068,6
8474600,8474602,7
8474600,8474612,11
8474600,8474613,11
8474600,8474618,11
8474600,8474625,7
8474600,8474628,9
8474600,8474641,11
8474600,8474673,10
8474600,8474685,7
8474600,8474709,5
8474600,8474715,8
8474600,8474716,15
8474600,8474739,6
8474600,8474818,9
8474600,8474870,10
8474600,8474884,15
8474600,8474889,5
8474600,8475098,5
8474600,8475149,14
8474600,8475151,8
8474600,8475160,10
8474600,8475163,8
8474600,8475164,6
8474600,8475166,11
8474600,8475167,6
8474600,8475169,7
8474600,8475170,5
8474600,8475171,13
8474600,8475172,10
8474600,8475175,6
8474600,8475177,16
8474600,8475178,7
8474600,8475179,20
8474600,8475181,6
8474600,8475184,9
8474600,8475186,9
8474600,8475188,9
8474600,8475191,12
8474600,8475193,9
8474600,8475200,9
8474600,8475208,10
8474600,8475209,10
8474600,8475215,7
8474600,8475220,14
8474600,8475222,6
8474600,8475231,6
8474600,8475233,10
8474600,8475235,13
8474600,8475236,13
8474600,8475246,9
8474600,8475311,17
8474600,8475314,5
8474600,8475343,7
8474600,8475455,7
8474600,8475462,7
8474600,8475613,6
8474600,8475660,17
8474600,8475683,9
8474600,8475690,6
8474600,8475692,11
8474600,8475718,6
8474600,8475726,11
8474600,8475728,6
8474600,8475745,15
8474600,8475747,8
8474600,8475750,13
8474600,8475752,14
8474600,8475753,6
8474600,8475754,6
8474600,8475758,7
8474600,8475760,12
8474600,8475762,10
8474600,8475763,8
8474600,8475765,9
8474600,8475768,7
8474600,8475772,5
8474600,8475780,9
8474600,8475784,10
8474600,8475791,14
8474600,8475792,5
8474600,8475796,5
8474600,8475807,5
8474600,8475810,8
8474600,8475820,7
8474600,8475831,9
8474600,8475848,8
8474600,8475852,9
8474600,8475883,6
8474600,8475906,5
8474600,8475913,7
8474600,8476177,5
8474600,8476312,8
8474600,8476331,6
8474600,8476346,5
8474600,8476356,5
8474600,8476372,8
8474600,8476374,8
8474600,8476381,5
8474600,8476389,5
8474600,8476419,6
8474600,8476422,8
8474600,8476432,7
8474600,8476437,10
8474600,8476438,9
8474600,8476441,11
8474600,8476442,15
8474600,8476448,7
8474600,8476453,6
8474600,8476455,5
8474600,8476457,6
8474600,8476458,5
8474600,8476462,5
8474600,8476463,10
8474600,8476468,7
8474600,8476469,6
8474600,8476473,8
8474600,8476474,5
8474600,8476479,10
8474600,8476480,12
8474600,8476483,8
8474600,8476525,9
8474600,8476624,6
8474600,8476822,6
8474600,8476850,5
8474600,8476851,10
8474600,8476854,5
8474600,8476856,12
8474600,8476872,5
8474600,8476874,5
8474600,8476875,6
8474600,8476878,7
8474600,8476879,7
8474600,8476881,5
8474600,8476882,5
8474600,8476883,5
8474600,8476891,7
8474600,8476913,7
8474600,8476914,9
8474600,8476915,5
8474600,8476919,8
8474600,8476923,6
8474600,8476931,6
8474600,8476960,6
8474600,8476979,7
8474600,8476981,7
8474600,8477021,8
8474600,8477220,6
8474600,8477353,6
8474600,8477369,9
8474600,8477407,9
8474600,8477416,6
8474600,8477425,7
8474600,8477426,8
8474600,8477435,9
8474600,8477444,8
8474600,8477450,6
8474600,8477456,7
8474600,8477476,7
8474600,8477492,10
8474600,8477494,10
8474600,8477497,6
8474600,8477501,11
8474600,8477505,5
8474600,8477507,6
8474600,8477508,7
8474600,8477839,6
8474600,8477851,15
8474600,8477930,9
8474600,8477938,7
8474600,8477944,13
8474600,8477960,7
8474600,8477962,6
8474600,8477969,6
8474600,8477979,9
8474600,8477987,6
8474600,8477989,7
8474600,8478038,8
8474600,8478046,9
8474600,8478133,5
8474600,8478420,8
8474600,8478432,5
8474600,8478458,5
8474600,8478460,6
8474600,8478500,7
8474600,8478882,9
8474600,8479525,5
8474602,8474612,10
8474602,8474613,12
8474602,8474618,16
8474602,8474625,8
8474602,8474627,7
8474602,8474628,8
8474602,8474641,22
8474602,8474642,7
8474602,8474651,23
8474602,8474668,13
8474602,8474673,14
8474602,8474679,15
8474602,8474683,32
8474602,8474685,6
8474602,8474697,6
8474602,8474709,8
8474602,8474715,8
8474602,8474716,13
8474602,8474736,10
8474602,8474739,10
8474602,8474818,15
8474602,8474849,11
8474602,8474870,10
8474602,8474884,11
8474602,8475098,10
8474602,8475151,10
8474602,8475158,19
8474602,8475160,9
8474602,8475163,31
8474602,8475164,13
8474602,8475166,11
8474602,8475167,7
8474602,8475168,15
8474602,8475169,20
8474602,8475170,12
8474602,8475171,15
8474602,8475172,11
8474602,8475176,6
8474602,8475177,11
8474602,8475179,30
8474602,8475181,11
8474602,8475184,9
8474602,8475185,8
8474602,8475186,9
8474602,8475188,11
8474602,8475191,24
8474602,8475197,17
8474602,8475215,6
8474602,8475218,13
8474602,8475220,15
8474602,8475222,9
8474602,8475225,23
8474602,8475233,7
8474602,8475235,15
8474602,8475236,15
8474602,8475246,11
8474602,8475268,5
8474602,8475279,11
8474602,8475287,18
8474602,8475311,27
8474602,8475314,5
8474602,8475323,7
8474602,8475325,9
8474602,8475462,16
8474602,8475613,9
8474602,8475683,6
8474602,8475690,10
8474602,8475692,13
8474602,8475714,29
8474602,8475718,8
8474602,8475726,8
8474602,8475727,12
8474602,8475745,11
8474602,8475747,10
8474602,8475750,13
8474602,8475753,9
8474602,8475754,5
8474602,8475758,16
8474602,8475762,11
8474602,8475763,10
8474602,8475764,14
8474602,8475765,8
8474602,8475766,9
8474602,8475780,9
8474602,8475784,17
8474602,8475786,9
8474602,8475792,12
8474602,8475794,6
8474602,8475796,7
8474602,8475798,15
8474602,8475799,13
8474602,8475807,7
8474602,8475820,24
8474602,8475842,16
8474602,8475848,7
8474602,8475852,10
8474602,8475855,7
8474602,8475883,5
8474602,8475906,12
8474602,8475913,7
8474602,8476278,21
8474602,8476288,10
8474602,8476292,8
8474602,8476312,11
8474602,8476331,6
8474602,8476356,12
8474602,8476372,6
8474602,8476374,5
8474602,8476381,5
8474602,8476389,11
8474602,8476393,10
8474602,8476399,7
8474602,8476422,10
8474602,8476434,10
8474602,8476436,11
8474602,8476437,24
8474602,8476438,14
8474602,8476440,12
8474602,8476441,16
8474602,8476442,13
8474602,8476448,10
8474602,8476453,5
8474602,8476456,5
8474602,8476458,9
8474602,8476459,7
8474602,8476462,11
8474602,8476463,8
8474602,8476468,12
8474602,8476470,7
8474602,8476473,11
8474602,8476479,8
8474602,8476480,14
8474602,8476483,16
8474602,8476525,15
8474602,8476539,10
8474602,8476624,5
8474602,8476792,5
8474602,8476822,10
8474602,8476850,10
8474602,8476854,8
8474602,8476856,8
8474602,8476858,6
8474602,8476869,7
8474602,8476873,17
8474602,8476875,16
8474602,8476878,9
8474602,8476879,23
8474602,8476881,5
8474602,8476882,8
8474602,8476889,5
8474602,8476891,9
8474602,8476905,26
8474602,8476906,5
8474602,8476914,5
8474602,8476918,11
8474602,8476919,5
8474602,8476923,8
8474602,8476931,9
8474602,8476934,16
8474602,8476958,5
8474602,8476960,9
8474602,8476967,8
8474602,8476979,19
8474602,8476988,10
8474602,8476994,9
8474602,8477015,11
8474602,8477021,5
8474602,8477205,5
8474602,8477215,5
8474602,8477220,12
8474602,8477353,6
8474602,8477365,8
8474602,8477384,7
8474602,8477407,8
8474602,8477425,6
8474602,8477429,5
8474602,8477435,8
8474602,8477451,5
8474602,8477454,8
8474602,8477462,6
8474602,8477479,8
8474602,8477488,7
8474602,8477495,5
8474602,8477496,9
8474602,8477499,6
8474602,8477507,5
8474602,8477508,15
8474602,8477919,16
8474602,8477931,6
8474602,8477938,12
8474602,8477947,8
8474602,8477951,6
8474602,8477952,5
8474602,8477953,12
8474602,8477979,10
8474602,8477986,14
8474602,8478046,10
8474602,8478233,6
8474602,8478440,7
8474602,8478463,6
8474602,8478468,8
8474602,8478891,7
8474602,8478975,8
8474602,8479324,6
8474602,8479400,6
8474602,8481554,5
8474612,8474613,28
8474612,8474618,15
8474612,8474625,5
8474612,8474641,11
8474612,8474642,18
8474612,8474668,6
8474612,8474679,13
8474612,8474683,16
8474612,8474685,7
8474612,8474697,20
8474612,8474715,10
8474612,8474716,11
8474612,8474739,7
8474612,8474870,16
8474612,8474884,20
8474612,8474889,11
8474612,8475149,18
8474612,8475151,15
8474612,8475158,11
8474612,8475160,9
8474612,8475164,6
8474612,8475167,8
8474612,8475168,16
8474612,8475169,17
8474612,8475170,8
8474612,8475172,13
8474612,8475175,10
8474612,8475176,7
8474612,8475178,15
8474612,8475179,20
8474612,8475184,11
8474612,8475186,6
8474612,8475188,11
8474612,8475191,15
8474612,8475193,15
8474612,8475197,10
8474612,8475200,10
8474612,8475208,11
8474612,8475209,20
8474612,8475215,22
8474612,8475218,14
8474612,8475220,11
8474612,8475222,6
8474612,8475225,23
8474612,8475233,12
8474612,8475235,15
8474612,8475236,15
8474612,8475246,15
8474612,8475268,7
8474612,8475287,13
